"jobid" "mutator" "crossover" "repair" "generator" "D" "mu" "eps" "repl" "iters" "time_passed" "entropy" "iters_without_improvement" "repair_operations" "repair_success"
35080 "htbf" "off" "off" "scorr" 2 25 0.9 10 2500 4 36.7602725657236 2096 100 100
35081 "htbf" "off" "off" "scorr" 2 50 0.1 1 5000 14 36.7794449111514 4435 282 282
35082 "htbf" "off" "off" "scorr" 2 50 0.1 2 5000 15 36.7793323920193 4346 220 220
35083 "htbf" "off" "off" "scorr" 2 50 0.1 3 5000 15 36.7789948346231 4388 220 220
35084 "htbf" "off" "off" "scorr" 2 50 0.1 4 5000 12 36.7792198728873 4415 190 190
35085 "htbf" "off" "off" "scorr" 2 50 0.1 5 5000 12 36.778769796359 4376 214 214
35086 "htbf" "off" "off" "scorr" 2 50 0.1 6 5000 15 36.7793323920193 4346 210 210
35087 "htbf" "off" "off" "scorr" 2 50 0.1 7 5000 13 36.7791073537552 4353 227 227
35088 "htbf" "off" "off" "scorr" 2 50 0.1 8 5000 13 36.7792198728873 4367 186 186
35089 "htbf" "off" "off" "scorr" 2 50 0.1 9 5000 15 36.7792198728873 4430 239 239
35090 "htbf" "off" "off" "scorr" 2 50 0.1 10 5000 14 36.7789948346231 4381 178 178
35091 "htbf" "off" "off" "scorr" 2 50 0.2 1 5000 14 36.7791073537552 4345 208 208
35092 "htbf" "off" "off" "scorr" 2 50 0.2 2 5000 16 36.7791073537552 4431 199 199
35093 "htbf" "off" "off" "scorr" 2 50 0.2 3 5000 14 36.778769796359 4387 163 163
35094 "htbf" "off" "off" "scorr" 2 50 0.2 4 5000 14 36.7792198728873 4388 163 163
35095 "htbf" "off" "off" "scorr" 2 50 0.2 5 5000 12 36.7788823154911 4408 224 224
35096 "htbf" "off" "off" "scorr" 2 50 0.2 6 5000 13 36.7792198728873 4373 206 206
35097 "htbf" "off" "off" "scorr" 2 50 0.2 7 5000 13 36.7791073537552 4413 199 199
35098 "htbf" "off" "off" "scorr" 2 50 0.2 8 5000 13 36.7791073537552 4383 213 213
35099 "htbf" "off" "off" "scorr" 2 50 0.2 9 5000 16 36.7791073537552 4344 209 209
35100 "htbf" "off" "off" "scorr" 2 50 0.2 10 5000 13 36.7793323920193 4308 182 182
35101 "htbf" "off" "off" "scorr" 2 50 0.5 1 5000 16 36.7786572772269 4318 170 170
35102 "htbf" "off" "off" "scorr" 2 50 0.5 2 5000 15 36.7793323920193 4391 193 193
35103 "htbf" "off" "off" "scorr" 2 50 0.5 3 5000 15 36.7792198728873 4406 196 196
35104 "htbf" "off" "off" "scorr" 2 50 0.5 4 5000 14 36.7791073537552 4309 247 247
35105 "htbf" "off" "off" "scorr" 2 50 0.5 5 5000 12 36.7792198728873 4391 230 230
35106 "htbf" "off" "off" "scorr" 2 50 0.5 6 5000 14 36.7791073537552 4448 235 235
35107 "htbf" "off" "off" "scorr" 2 50 0.5 7 5000 14 36.7793323920193 4341 174 174
35108 "htbf" "off" "off" "scorr" 2 50 0.5 8 5000 16 36.7788823154911 4344 169 169
35109 "htbf" "off" "off" "scorr" 2 50 0.5 9 5000 14 36.7789948346231 4310 140 140
35110 "htbf" "off" "off" "scorr" 2 50 0.5 10 5000 15 36.7792198728873 4352 144 144
35111 "htbf" "off" "off" "scorr" 2 50 0.9 1 5000 15 36.7792198728873 4342 191 191
35112 "htbf" "off" "off" "scorr" 2 50 0.9 2 5000 16 36.7789948346231 4371 253 253
35113 "htbf" "off" "off" "scorr" 2 50 0.9 3 5000 14 36.7792198728873 4326 227 227
35114 "htbf" "off" "off" "scorr" 2 50 0.9 4 5000 14 36.7793323920193 4401 205 205
35115 "htbf" "off" "off" "scorr" 2 50 0.9 5 5000 15 36.7791073537552 4411 199 199
35116 "htbf" "off" "off" "scorr" 2 50 0.9 6 5000 14 36.7792198728873 4338 195 195
35117 "htbf" "off" "off" "scorr" 2 50 0.9 7 5000 15 36.7788823154911 4324 191 191
35118 "htbf" "off" "off" "scorr" 2 50 0.9 8 5000 13 36.7792198728873 4296 205 205
35119 "htbf" "off" "off" "scorr" 2 50 0.9 9 5000 16 36.7791073537552 4387 218 218
35120 "htbf" "off" "off" "scorr" 2 50 0.9 10 5000 13 36.7788823154911 4354 183 182
35121 "htbf" "off" "off" "scorr" 2 100 0.1 1 10000 48 36.7873341137231 9021 405 405
35122 "htbf" "off" "off" "scorr" 2 100 0.1 2 10000 51 36.7873341137231 9023 329 329
35123 "htbf" "off" "off" "scorr" 2 100 0.1 3 10000 52 36.7873341137231 8905 451 451
35124 "htbf" "off" "off" "scorr" 2 100 0.1 4 10000 59 36.7873341137231 9106 410 410
35125 "htbf" "off" "off" "scorr" 2 100 0.1 5 10000 53 36.7873341137231 8962 431 431
35126 "htbf" "off" "off" "scorr" 2 100 0.1 6 10000 55 36.7873341137231 9015 417 417
35127 "htbf" "off" "off" "scorr" 2 100 0.1 7 10000 49 36.7873341137231 8978 406 406
35128 "htbf" "off" "off" "scorr" 2 100 0.1 8 10000 59 36.7873341137231 9080 456 456
35129 "htbf" "off" "off" "scorr" 2 100 0.1 9 10000 61 36.7873341137231 8954 455 455
35130 "htbf" "off" "off" "scorr" 2 100 0.1 10 10000 54 36.7873341137231 9032 478 478
35131 "htbf" "off" "off" "scorr" 2 100 0.2 1 10000 53 36.7873341137231 8979 339 339
35132 "htbf" "off" "off" "scorr" 2 100 0.2 2 10000 57 36.7873341137231 8987 422 422
35133 "htbf" "off" "off" "scorr" 2 100 0.2 3 10000 53 36.7873341137231 8952 344 344
35134 "htbf" "off" "off" "scorr" 2 100 0.2 4 10000 61 36.7873341137231 9002 604 604
35135 "htbf" "off" "off" "scorr" 2 100 0.2 5 10000 50 36.7873341137231 8883 401 401
35136 "htbf" "off" "off" "scorr" 2 100 0.2 6 10000 50 36.7873341137231 9027 445 445
35137 "htbf" "off" "off" "scorr" 2 100 0.2 7 10000 58 36.7873341137231 9145 487 487
35138 "htbf" "off" "off" "scorr" 2 100 0.2 8 10000 47 36.7873341137231 8892 420 420
35139 "htbf" "off" "off" "scorr" 2 100 0.2 9 10000 49 36.7873341137231 8880 462 462
35140 "htbf" "off" "off" "scorr" 2 100 0.2 10 10000 54 36.7873341137231 8977 432 432
35141 "htbf" "off" "off" "scorr" 2 100 0.5 1 10000 59 36.7873341137231 8998 390 390
35142 "htbf" "off" "off" "scorr" 2 100 0.5 2 10000 61 36.7873341137231 8944 580 580
35143 "htbf" "off" "off" "scorr" 2 100 0.5 3 10000 52 36.7873341137231 8980 489 489
35144 "htbf" "off" "off" "scorr" 2 100 0.5 4 10000 48 36.7873341137231 8975 400 400
35145 "htbf" "off" "off" "scorr" 2 100 0.5 5 10000 57 36.7873341137231 8919 386 386
35146 "htbf" "off" "off" "scorr" 2 100 0.5 6 10000 44 36.7873341137231 8910 344 344
35147 "htbf" "off" "off" "scorr" 2 100 0.5 7 10000 43 36.7873341137231 9103 620 620
35148 "htbf" "off" "off" "scorr" 2 100 0.5 8 10000 58 36.7873341137231 9039 558 558
35149 "htbf" "off" "off" "scorr" 2 100 0.5 9 10000 56 36.7873341137231 9050 389 389
35150 "htbf" "off" "off" "scorr" 2 100 0.5 10 10000 55 36.7873341137231 9098 550 550
35151 "htbf" "off" "off" "scorr" 2 100 0.9 1 10000 52 36.7873341137231 9034 538 537
35152 "htbf" "off" "off" "scorr" 2 100 0.9 2 10000 48 36.7873341137231 9069 366 366
35153 "htbf" "off" "off" "scorr" 2 100 0.9 3 10000 55 36.7873341137231 9014 402 401
35154 "htbf" "off" "off" "scorr" 2 100 0.9 4 10000 54 36.7873341137231 9113 452 452
35155 "htbf" "off" "off" "scorr" 2 100 0.9 5 10000 48 36.7873341137231 8951 347 347
35156 "htbf" "off" "off" "scorr" 2 100 0.9 6 10000 57 36.7873341137231 8885 339 339
35157 "htbf" "off" "off" "scorr" 2 100 0.9 7 10000 54 36.7873341137231 8913 483 483
35158 "htbf" "off" "off" "scorr" 2 100 0.9 8 10000 59 36.7873341137231 8929 396 396
35159 "htbf" "off" "off" "scorr" 2 100 0.9 9 10000 49 36.7873341137231 9019 438 438
35160 "htbf" "off" "off" "scorr" 2 100 0.9 10 10000 54 36.7873341137231 8978 533 533
35161 "htbf" "off" "off" "scorr" 2 200 0.1 1 20000 251 36.7873341137231 18292 984 984
35162 "htbf" "off" "off" "scorr" 2 200 0.1 2 20000 219 36.7873341137231 18299 840 840
35163 "htbf" "off" "off" "scorr" 2 200 0.1 3 20000 227 36.7873341137231 18255 1088 1088
35164 "htbf" "off" "off" "scorr" 2 200 0.1 4 20000 224 36.7873341137231 18196 783 783
35165 "htbf" "off" "off" "scorr" 2 200 0.1 5 20000 214 36.7873341137231 18309 764 763
35166 "htbf" "off" "off" "scorr" 2 200 0.1 6 20000 231 36.7873341137231 18363 918 916
35167 "htbf" "off" "off" "scorr" 2 200 0.1 7 20000 230 36.7873341137231 18364 815 815
35168 "htbf" "off" "off" "scorr" 2 200 0.1 8 20000 220 36.7873341137231 18308 902 901
35169 "htbf" "off" "off" "scorr" 2 200 0.1 9 20000 212 36.7873341137231 18204 1053 1052
35170 "htbf" "off" "off" "scorr" 2 200 0.1 10 20000 231 36.7873341137231 18470 1122 1122
35171 "htbf" "off" "off" "scorr" 2 200 0.2 1 20000 213 36.7873341137231 18341 837 837
35172 "htbf" "off" "off" "scorr" 2 200 0.2 2 20000 211 36.7873341137231 18080 875 875
35173 "htbf" "off" "off" "scorr" 2 200 0.2 3 20000 208 36.7873341137231 18288 1162 1162
35174 "htbf" "off" "off" "scorr" 2 200 0.2 4 20000 225 36.7873341137231 18279 894 894
35175 "htbf" "off" "off" "scorr" 2 200 0.2 5 20000 195 36.7873341137231 18329 1073 1072
35176 "htbf" "off" "off" "scorr" 2 200 0.2 6 20000 188 36.7873341137231 18264 807 807
35177 "htbf" "off" "off" "scorr" 2 200 0.2 7 20000 191 36.7873341137231 18127 878 878
35178 "htbf" "off" "off" "scorr" 2 200 0.2 8 20000 231 36.7873341137231 18347 1042 1042
35179 "htbf" "off" "off" "scorr" 2 200 0.2 9 20000 234 36.7873341137231 18233 963 963
35180 "htbf" "off" "off" "scorr" 2 200 0.2 10 20000 235 36.7873341137231 18170 1079 1079
35181 "htbf" "off" "off" "scorr" 2 200 0.5 1 20000 235 36.7873341137231 18329 999 999
35182 "htbf" "off" "off" "scorr" 2 200 0.5 2 20000 230 36.7873341137231 18156 773 772
35183 "htbf" "off" "off" "scorr" 2 200 0.5 3 20000 225 36.7873341137231 18441 1053 1053
35184 "htbf" "off" "off" "scorr" 2 200 0.5 4 20000 216 36.7873341137231 18298 993 993
35185 "htbf" "off" "off" "scorr" 2 200 0.5 5 20000 189 36.7873341137231 18250 842 842
35186 "htbf" "off" "off" "scorr" 2 200 0.5 6 20000 233 36.7873341137231 18468 1063 1063
35187 "htbf" "off" "off" "scorr" 2 200 0.5 7 20000 206 36.7873341137231 18390 1321 1321
35188 "htbf" "off" "off" "scorr" 2 200 0.5 8 20000 205 36.7873341137231 18385 1089 1088
35189 "htbf" "off" "off" "scorr" 2 200 0.5 9 20000 227 36.7873341137231 18304 840 840
35190 "htbf" "off" "off" "scorr" 2 200 0.5 10 20000 187 36.7873341137231 18232 807 807
35191 "htbf" "off" "off" "scorr" 2 200 0.9 1 20000 226 36.7873341137231 18061 723 723
35192 "htbf" "off" "off" "scorr" 2 200 0.9 2 20000 202 36.7873341137231 18230 708 707
35193 "htbf" "off" "off" "scorr" 2 200 0.9 3 20000 223 36.7873341137231 18239 908 908
35194 "htbf" "off" "off" "scorr" 2 200 0.9 4 20000 190 36.7873341137231 18348 904 904
35195 "htbf" "off" "off" "scorr" 2 200 0.9 5 20000 210 36.7873341137231 18268 863 863
35196 "htbf" "off" "off" "scorr" 2 200 0.9 6 20000 186 36.7873341137231 18315 800 800
35197 "htbf" "off" "off" "scorr" 2 200 0.9 7 20000 205 36.7873341137231 18170 782 782
35198 "htbf" "off" "off" "scorr" 2 200 0.9 8 20000 189 36.7873341137231 18323 974 974
35199 "htbf" "off" "off" "scorr" 2 200 0.9 9 20000 214 36.7873341137231 18301 948 948
35200 "htbf" "off" "off" "scorr" 2 200 0.9 10 20000 202 36.7873341137231 18197 726 726
35201 "htbf" "off" "off" "scorr" 5 25 0.1 1 2500 4 36.0746314333449 2207 892 892
35202 "htbf" "off" "off" "scorr" 5 25 0.1 2 2500 4 36.0964906045665 2219 843 843
35203 "htbf" "off" "off" "scorr" 5 25 0.1 3 2500 4 36.0879188331162 2205 820 820
35204 "htbf" "off" "off" "scorr" 5 25 0.1 4 2500 4 36.0705774991788 2228 852 852
35205 "htbf" "off" "off" "scorr" 5 25 0.1 5 2500 4 36.1049509779879 2194 828 828
35206 "htbf" "off" "off" "scorr" 5 25 0.1 6 2500 4 36.0858706243851 2208 795 795
35207 "htbf" "off" "off" "scorr" 5 25 0.1 7 2500 4 36.0889036395814 2186 876 876
35208 "htbf" "off" "off" "scorr" 5 25 0.1 8 2500 4 36.0750972987957 2214 834 834
35209 "htbf" "off" "off" "scorr" 5 25 0.1 9 2500 4 36.0924839110894 2184 838 838
35210 "htbf" "off" "off" "scorr" 5 25 0.1 10 2500 4 36.0734035574866 2247 888 888
35211 "htbf" "off" "off" "scorr" 5 25 0.2 1 2500 4 36.6474503570976 2151 507 507
35212 "htbf" "off" "off" "scorr" 5 25 0.2 2 2500 3 36.6471059083145 2073 471 471
35213 "htbf" "off" "off" "scorr" 5 25 0.2 3 2500 4 36.6523907581535 2125 492 492
35214 "htbf" "off" "off" "scorr" 5 25 0.2 4 2500 4 36.6616823014695 2158 527 527
35215 "htbf" "off" "off" "scorr" 5 25 0.2 5 2500 4 36.6500066698213 2147 527 527
35216 "htbf" "off" "off" "scorr" 5 25 0.2 6 2500 5 36.6496622210382 2128 502 502
35217 "htbf" "off" "off" "scorr" 5 25 0.2 7 2500 4 36.652562982545 2101 526 526
35218 "htbf" "off" "off" "scorr" 5 25 0.2 8 2500 4 36.6512848261832 2138 519 519
35219 "htbf" "off" "off" "scorr" 5 25 0.2 9 2500 4 36.6591259887458 2126 469 469
35220 "htbf" "off" "off" "scorr" 5 25 0.2 10 2500 4 36.6576756079924 2111 499 499
35221 "htbf" "off" "off" "scorr" 5 25 0.5 1 2500 4 36.7666633475329 2072 143 143
35222 "htbf" "off" "off" "scorr" 5 25 0.5 2 2500 4 36.7641070348092 2076 100 100
35223 "htbf" "off" "off" "scorr" 5 25 0.5 3 2500 4 36.7511532467991 2143 118 118
35224 "htbf" "off" "off" "scorr" 5 25 0.5 4 2500 4 36.7602725657236 2091 121 121
35225 "htbf" "off" "off" "scorr" 5 25 0.5 5 2500 4 36.7577162529999 2127 99 99
35226 "htbf" "off" "off" "scorr" 5 25 0.5 6 2500 3 36.7564380966381 2062 134 134
35227 "htbf" "off" "off" "scorr" 5 25 0.5 7 2500 4 36.7666633475329 2104 119 119
35228 "htbf" "off" "off" "scorr" 5 25 0.5 8 2500 4 36.7538817839144 2058 112 112
35229 "htbf" "off" "off" "scorr" 5 25 0.5 9 2500 4 36.7615507220855 2122 91 91
35230 "htbf" "off" "off" "scorr" 5 25 0.5 10 2500 4 36.7679415038947 2113 137 137
35231 "htbf" "off" "off" "scorr" 5 25 0.9 1 2500 4 36.7564380966381 2053 98 98
35232 "htbf" "off" "off" "scorr" 5 25 0.9 2 2500 3 36.7551599402762 2122 151 151
35233 "htbf" "off" "off" "scorr" 5 25 0.9 3 2500 4 36.765385191171 2108 106 106
35234 "htbf" "off" "off" "scorr" 5 25 0.9 4 2500 4 36.7564380966381 2117 111 111
35235 "htbf" "off" "off" "scorr" 5 25 0.9 5 2500 4 36.7615507220855 2095 124 124
35236 "htbf" "off" "off" "scorr" 5 25 0.9 6 2500 4 36.7615507220855 2100 89 89
35237 "htbf" "off" "off" "scorr" 5 25 0.9 7 2500 4 36.7692196602566 2070 171 171
35238 "htbf" "off" "off" "scorr" 5 25 0.9 8 2500 4 36.7577162529999 2089 176 176
35239 "htbf" "off" "off" "scorr" 5 25 0.9 9 2500 4 36.7602725657236 2126 136 136
35240 "htbf" "off" "off" "scorr" 5 25 0.9 10 2500 4 36.7692196602566 2069 140 140
35241 "htbf" "off" "off" "scorr" 5 50 0.1 1 5000 13 36.1508832333111 4476 1731 1731
35242 "htbf" "off" "off" "scorr" 5 50 0.1 2 5000 13 36.1471326535319 4426 1691 1691
35243 "htbf" "off" "off" "scorr" 5 50 0.1 3 5000 15 36.1539923561282 4448 1734 1734
35244 "htbf" "off" "off" "scorr" 5 50 0.1 4 5000 14 36.1400818762395 4539 1780 1780
35245 "htbf" "off" "off" "scorr" 5 50 0.1 5 5000 15 36.1488489283861 4439 1694 1694
35246 "htbf" "off" "off" "scorr" 5 50 0.1 6 5000 14 36.1427682039539 4537 1781 1781
35247 "htbf" "off" "off" "scorr" 5 50 0.1 7 5000 16 36.1403105390348 4450 1760 1760
35248 "htbf" "off" "off" "scorr" 5 50 0.1 8 5000 14 36.1412215049126 4443 1744 1744
35249 "htbf" "off" "off" "scorr" 5 50 0.1 9 5000 14 36.1414309889322 4503 1775 1775
35250 "htbf" "off" "off" "scorr" 5 50 0.1 10 5000 14 36.1488956750452 4446 1746 1746
35251 "htbf" "off" "off" "scorr" 5 50 0.2 1 5000 14 36.686919735943 4295 1167 1167
35252 "htbf" "off" "off" "scorr" 5 50 0.2 2 5000 14 36.6863095772692 4367 1159 1159
35253 "htbf" "off" "off" "scorr" 5 50 0.2 3 5000 13 36.6790856904848 4315 1101 1101
35254 "htbf" "off" "off" "scorr" 5 50 0.2 4 5000 12 36.6846482796017 4323 1233 1233
35255 "htbf" "off" "off" "scorr" 5 50 0.2 5 5000 16 36.6859193188591 4298 1168 1168
35256 "htbf" "off" "off" "scorr" 5 50 0.2 6 5000 15 36.6857013976994 4317 1210 1210
35257 "htbf" "off" "off" "scorr" 5 50 0.2 7 5000 12 36.6852970179393 4303 1152 1152
35258 "htbf" "off" "off" "scorr" 5 50 0.2 8 5000 16 36.6859193188591 4346 1236 1236
35259 "htbf" "off" "off" "scorr" 5 50 0.2 9 5000 16 36.6885283325967 4401 1154 1154
35260 "htbf" "off" "off" "scorr" 5 50 0.2 10 5000 12 36.6818599243682 4330 1174 1174
35261 "htbf" "off" "off" "scorr" 5 50 0.5 1 5000 14 36.7788823154911 4333 202 202
35262 "htbf" "off" "off" "scorr" 5 50 0.5 2 5000 15 36.7791073537552 4280 310 310
35263 "htbf" "off" "off" "scorr" 5 50 0.5 3 5000 15 36.7789948346231 4263 226 226
35264 "htbf" "off" "off" "scorr" 5 50 0.5 4 5000 14 36.7791073537552 4260 203 203
35265 "htbf" "off" "off" "scorr" 5 50 0.5 5 5000 15 36.7792198728873 4315 259 259
35266 "htbf" "off" "off" "scorr" 5 50 0.5 6 5000 14 36.7792198728873 4302 234 234
35267 "htbf" "off" "off" "scorr" 5 50 0.5 7 5000 15 36.7791073537552 4283 190 190
35268 "htbf" "off" "off" "scorr" 5 50 0.5 8 5000 14 36.7788823154911 4293 207 207
35269 "htbf" "off" "off" "scorr" 5 50 0.5 9 5000 14 36.778769796359 4312 217 217
35270 "htbf" "off" "off" "scorr" 5 50 0.5 10 5000 16 36.778769796359 4221 201 201
35271 "htbf" "off" "off" "scorr" 5 50 0.9 1 5000 14 36.7791073537552 4309 231 231
35272 "htbf" "off" "off" "scorr" 5 50 0.9 2 5000 16 36.7791073537552 4277 200 200
35273 "htbf" "off" "off" "scorr" 5 50 0.9 3 5000 14 36.7791073537552 4205 138 138
35274 "htbf" "off" "off" "scorr" 5 50 0.9 4 5000 14 36.7792198728873 4330 205 205
35275 "htbf" "off" "off" "scorr" 5 50 0.9 5 5000 15 36.7792198728873 4283 230 230
35276 "htbf" "off" "off" "scorr" 5 50 0.9 6 5000 12 36.7792198728873 4275 267 267
35277 "htbf" "off" "off" "scorr" 5 50 0.9 7 5000 15 36.7789948346231 4265 226 226
35278 "htbf" "off" "off" "scorr" 5 50 0.9 8 5000 13 36.7789948346231 4260 234 234
35279 "htbf" "off" "off" "scorr" 5 50 0.9 9 5000 14 36.7792198728873 4296 152 152
35280 "htbf" "off" "off" "scorr" 5 50 0.9 10 5000 18 36.7792198728873 4314 171 171
35281 "htbf" "off" "off" "scorr" 5 100 0.1 1 10000 58 36.1705627386186 9066 3590 3590
35282 "htbf" "off" "off" "scorr" 5 100 0.1 2 10000 50 36.1687785266119 9049 3591 3591
35283 "htbf" "off" "off" "scorr" 5 100 0.1 3 10000 56 36.1712963332234 9053 3508 3508
35284 "htbf" "off" "off" "scorr" 5 100 0.1 4 10000 63 36.1697382726532 8995 3548 3548
35285 "htbf" "off" "off" "scorr" 5 100 0.1 5 10000 61 36.1726254620504 9059 3638 3638
35286 "htbf" "off" "off" "scorr" 5 100 0.1 6 10000 63 36.1740832016718 8992 3535 3535
35287 "htbf" "off" "off" "scorr" 5 100 0.1 7 10000 48 36.1676162830615 8889 3467 3467
35288 "htbf" "off" "off" "scorr" 5 100 0.1 8 10000 49 36.1728475191533 9012 3460 3460
35289 "htbf" "off" "off" "scorr" 5 100 0.1 9 10000 53 36.1662732120898 9005 3473 3473
35290 "htbf" "off" "off" "scorr" 5 100 0.1 10 10000 50 36.1687698163933 8997 3684 3684
35291 "htbf" "off" "off" "scorr" 5 100 0.2 1 10000 51 36.6971948281036 8783 2524 2524
35292 "htbf" "off" "off" "scorr" 5 100 0.2 2 10000 63 36.6958698659905 8943 2603 2603
35293 "htbf" "off" "off" "scorr" 5 100 0.2 3 10000 51 36.6962923791507 8837 2490 2490
35294 "htbf" "off" "off" "scorr" 5 100 0.2 4 10000 56 36.6978735754657 8872 2447 2447
35295 "htbf" "off" "off" "scorr" 5 100 0.2 5 10000 59 36.6975419676289 8759 2466 2466
35296 "htbf" "off" "off" "scorr" 5 100 0.2 6 10000 46 36.6954738567333 8854 2505 2505
35297 "htbf" "off" "off" "scorr" 5 100 0.2 7 10000 52 36.6959376350552 8879 2543 2543
35298 "htbf" "off" "off" "scorr" 5 100 0.2 8 10000 49 36.6964253088636 8800 2545 2545
35299 "htbf" "off" "off" "scorr" 5 100 0.2 9 10000 62 36.6961327166633 8794 2464 2464
35300 "htbf" "off" "off" "scorr" 5 100 0.2 10 10000 44 36.6957724149093 8834 2413 2413
35301 "htbf" "off" "off" "scorr" 5 100 0.5 1 10000 59 36.7873341137231 8771 405 405
35302 "htbf" "off" "off" "scorr" 5 100 0.5 2 10000 52 36.7873341137231 8881 377 377
35303 "htbf" "off" "off" "scorr" 5 100 0.5 3 10000 47 36.7873341137231 8709 398 398
35304 "htbf" "off" "off" "scorr" 5 100 0.5 4 10000 54 36.7873341137231 8789 375 375
35305 "htbf" "off" "off" "scorr" 5 100 0.5 5 10000 58 36.7873341137231 8766 410 410
35306 "htbf" "off" "off" "scorr" 5 100 0.5 6 10000 63 36.7873341137231 8831 586 586
35307 "htbf" "off" "off" "scorr" 5 100 0.5 7 10000 55 36.7873341137231 8775 465 465
35308 "htbf" "off" "off" "scorr" 5 100 0.5 8 10000 58 36.7873341137231 8885 384 384
35309 "htbf" "off" "off" "scorr" 5 100 0.5 9 10000 54 36.7873341137231 8844 366 365
35310 "htbf" "off" "off" "scorr" 5 100 0.5 10 10000 57 36.7873341137231 8782 344 344
35311 "htbf" "off" "off" "scorr" 5 100 0.9 1 10000 53 36.7873341137231 8775 353 353
35312 "htbf" "off" "off" "scorr" 5 100 0.9 2 10000 54 36.7873341137231 8821 333 333
35313 "htbf" "off" "off" "scorr" 5 100 0.9 3 10000 55 36.7873341137231 8975 410 410
35314 "htbf" "off" "off" "scorr" 5 100 0.9 4 10000 59 36.7873341137231 8734 505 505
35315 "htbf" "off" "off" "scorr" 5 100 0.9 5 10000 55 36.7873341137231 8791 438 438
35316 "htbf" "off" "off" "scorr" 5 100 0.9 6 10000 45 36.7873341137231 8892 383 383
35317 "htbf" "off" "off" "scorr" 5 100 0.9 7 10000 51 36.7873341137231 8859 316 316
35318 "htbf" "off" "off" "scorr" 5 100 0.9 8 10000 49 36.7873341137231 8847 361 361
35319 "htbf" "off" "off" "scorr" 5 100 0.9 9 10000 55 36.7873341137231 8859 371 371
35320 "htbf" "off" "off" "scorr" 5 100 0.9 10 10000 47 36.7873341137231 8924 468 468
35321 "htbf" "off" "off" "scorr" 5 200 0.1 1 20000 223 36.181904908394 18037 7172 7172
35322 "htbf" "off" "off" "scorr" 5 200 0.1 2 20000 197 36.1826887324213 18061 7384 7384
35323 "htbf" "off" "off" "scorr" 5 200 0.1 3 20000 189 36.1813719439107 18208 7173 7173
35324 "htbf" "off" "off" "scorr" 5 200 0.1 4 20000 209 36.1815812797755 17915 7062 7062
35325 "htbf" "off" "off" "scorr" 5 200 0.1 5 20000 218 36.1804845941961 17917 7171 7171
35326 "htbf" "off" "off" "scorr" 5 200 0.1 6 20000 237 36.1814801763838 18084 7310 7310
35327 "htbf" "off" "off" "scorr" 5 200 0.1 7 20000 239 36.1819023496551 18221 7255 7255
35328 "htbf" "off" "off" "scorr" 5 200 0.1 8 20000 239 36.180820168221 17995 7108 7108
35329 "htbf" "off" "off" "scorr" 5 200 0.1 9 20000 211 36.181990751108 18195 7397 7397
35330 "htbf" "off" "off" "scorr" 5 200 0.1 10 20000 190 36.1824588243323 18021 7135 7135
35331 "htbf" "off" "off" "scorr" 5 200 0.2 1 20000 213 36.7025099533632 17846 5250 5250
35332 "htbf" "off" "off" "scorr" 5 200 0.2 2 20000 214 36.703219613934 17735 5185 5185
35333 "htbf" "off" "off" "scorr" 5 200 0.2 3 20000 206 36.7023835294165 17802 5111 5111
35334 "htbf" "off" "off" "scorr" 5 200 0.2 4 20000 250 36.7016246553245 17818 5254 5254
35335 "htbf" "off" "off" "scorr" 5 200 0.2 5 20000 191 36.701882126008 17816 5353 5353
35336 "htbf" "off" "off" "scorr" 5 200 0.2 6 20000 214 36.702259492864 17845 5158 5158
35337 "htbf" "off" "off" "scorr" 5 200 0.2 7 20000 190 36.701823032212 17748 5299 5299
35338 "htbf" "off" "off" "scorr" 5 200 0.2 8 20000 202 36.7026478591172 17770 5206 5206
35339 "htbf" "off" "off" "scorr" 5 200 0.2 9 20000 247 36.7027341905896 17758 5185 5185
35340 "htbf" "off" "off" "scorr" 5 200 0.2 10 20000 216 36.7018170900966 17735 5238 5238
35341 "htbf" "off" "off" "scorr" 5 200 0.5 1 20000 207 36.7873341137231 17997 677 677
35342 "htbf" "off" "off" "scorr" 5 200 0.5 2 20000 202 36.7873341137231 17978 596 596
35343 "htbf" "off" "off" "scorr" 5 200 0.5 3 20000 223 36.7873341137231 17924 766 766
35344 "htbf" "off" "off" "scorr" 5 200 0.5 4 20000 241 36.7873341137231 18044 840 840
35345 "htbf" "off" "off" "scorr" 5 200 0.5 5 20000 187 36.7873341137231 17875 713 713
35346 "htbf" "off" "off" "scorr" 5 200 0.5 6 20000 220 36.7873341137231 18022 778 778
35347 "htbf" "off" "off" "scorr" 5 200 0.5 7 20000 231 36.7873341137231 18096 610 610
